source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511191306841866880,26.459816637109615,0.0494577642795352,61.04279524884275,0.05571893725156926,0.40243644403773615,0.0794240676551821,-0.678935457420604,0.004790049515263852,17.23801,1.6999264,,,"NOT_AVAILABLE",,
511189795013421440,26.53907067373348,0.034745762231609224,60.980713738876396,0.04020488700918967,0.384498627215212,0.058715639303558685,-1.2804428869826878,-0.32815212358680745,16.74924,1.3730812,,,"NOT_AVAILABLE",4595.7197,2.095
511188420623859456,26.780337833121305,0.013746717069135503,61.00547647607589,0.016718615018618876,0.29445906753634793,0.023500396644048033,-1.1764836876182527,-0.29788098894256776,14.285675,0.8528786,,,"NOT_AVAILABLE",5668.6665,
511190890222482432,26.447414696576658,0.0408369220849732,61.02330442497303,0.047469297155166915,0.3634197940890649,0.07076397670787614,-1.050714457547006,-0.21739012356621001,17.031204,1.3754749,,,"NOT_AVAILABLE",4610.0,1.5685
511193334066392704,26.607521495616094,0.028666713843293078,61.13829095268332,0.031735284279806764,0.4001846772907296,0.04526608189462661,-1.1593176725632095,-0.20920656602367255,15.998634,1.1625319,,,"NOT_AVAILABLE",4962.027,
511193334066395904,26.611846038443257,0.019520837481416194,61.12825288789492,0.022392310632964353,0.32786304065329497,0.03133201137725653,-1.1286111085130637,-0.15834522942994272,10.487326,0.96402264,,,"NOT_AVAILABLE",5327.375,
511190001171842816,26.577237262898688,0.010930321499829147,60.9886404810832,0.013252467951844546,0.37552652747600507,0.019780503377635268,-1.3878623905172247,-0.12870619112127873,13.701248,0.9040003,,,"NOT_AVAILABLE",5616.75,1.97
511190069891308544,26.63821560459341,0.02307960167178923,60.99840064147323,0.02801024682007783,0.5022363783655807,0.04064797635839031,2.8480245854643993,-1.932729807976227,15.890929,1.4121265,,,"NOT_AVAILABLE",4415.25,
511193402785868928,26.588679393499383,0.020672647765155233,61.139397187438085,0.0235946152782526,0.3642002050731832,0.030983308872592166,-1.170514563866699,-0.18540987890349533,15.106936,1.1163797,,,"NOT_AVAILABLE",5011.0225,
511189107819200768,26.758984719281724,0.03851822942634534,61.04990886353901,0.048305724508839507,0.383700542827736,0.06520246399116156,1.2329658234260883,-2.9241157564690554,16.751902,1.5236397,,,"NOT_AVAILABLE",4526.885,
511190035531582592,26.622586692131364,0.04109431585519637,60.98587394149723,0.049671482509721684,0.40485919557320593,0.06912286361295149,-1.3084552894675874,-0.5405042070668136,16.981092,1.5798874,,,"NOT_AVAILABLE",4395.0,
511190722726352640,26.417038763328968,0.03157306532837024,60.989182542444055,0.03662260075403922,0.3182345383511824,0.05733858341937219,-0.19063328112948175,-0.7259975255300479,16.570942,1.5268621,,,"NOT_AVAILABLE",4451.0,
